Date-Time,Focal,Weather,Temperature (F),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),1,2,3,4,5,6,7,8,DEL 1,DEL 2,DEL 3,DEL 4,DEL 5,DEL 6,DEL 7,DEL 8,CBR 1,CBR 2,CBR 3,CBR 4,CBR 5,CBR 6,CBR 7,CBR 8,PHA 1,PHA 2,PHA 3,PHA 4,PHA 5,PHA 6,PHA 7,PHA 8,LAU 1,LAU 2,LAU 3,LAU 4,LAU 5,LAU 6,LAU 7,LAU 8,JJO 1,JJO 2,JJO 3,JJO 4,JJO 5,JJO 6,JJO 7,JJO 8,Notes,Added Time,Referrer Name,Task Owner
05/28/2026 10:46 AM,Laurel,Sunny,83,0,26,Stress-Related - Self-groom,,316,443,Stress-Related - Vigilance,,415,417,Stress-Related - Head throw-back,,821,834,Stress-Related - Vigilance,,1117,1125,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,Rest,Other,Rest,Rest,Rest,Rest,Rest,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,,,,,,,,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,05/29/2026 14:35:08,,methall@wisc.edu
05/28/2026 02:52 PM,Delilah,Light Rain,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,,,,,,,,,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,05/28/2026 16:17:58,,methall@wisc.edu
05/28/2026 02:36 PM,Pearl Hart,Light Rain,90,0,1500,Affiliative - Contact sit,Janis Joplin,127,129,Stress-Related - Yawn,,252,528,Stress-Related - Self-scratch,,315,337,Stress-Related - Self-groom,,433,437,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Social,Rest,Rest,Rest,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,,,,,,,,,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Body contact,Body contact,Body contact,Body contact,Body contact,Body contact,Body contact,Body contact,,05/28/2026 16:17:57,,methall@wisc.edu
05/28/2026 02:21 PM,Laurel,Light Rain,90,0,443,Affiliative - Contact sit,Pearl Hart,32,49,Affiliative - Receive grooming,Pearl Hart,49,129,Affiliative - Give grooming,Pearl Hart,129,149,Affiliative - Mutual grooming,Pearl Hart,254,259,Stress-Related - Self-groom,,338,426,Stress-Related - Self-groom,,444,503,Stress-Related - Self-groom,,544,552,Stress-Related - Vigilance,,648,707,Stress-Related - Self-groom,,707,713,Stress-Related - Vigilance,,713,730,Stress-Related - Self-groom,,730,746,Stress-Related - Vigilance,,746,752,Stress-Related - Self-scratch,,839,845,Stress-Related - Self-groom,,845,917,Stress-Related - Vigilance,,902,904,Stress-Related - Head throw-back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Other,Rest,Locomotion,Rest,Rest,Rest,2-5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Body contact,Body contact,Body contact,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,,,,,,,,Less than 2 m,Less than 2 m,Less than 2 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,05/28/2026 16:17:55,,methall@wisc.edu
05/28/2026 11:01 AM,Janis Joplin,Sunny,83,0,1223,Affiliative - Contact sit,Pearl Hart,1053,1114,Affiliative - Mutual grooming,Pearl Hart,1114,1138,Affiliative - Receive grooming,Pearl Hart,1213,1216,Stress-Related - Vigilance,,1234,1238,Stress-Related - Self-groom,,1238,1302,Stress-Related - Vigilance,,1312,1329,Affiliative - Give grooming,Delilah,1329,1347,Affiliative - Mutual grooming,Delilah,1347,1420,Affiliative - Give grooming,Delilah,1312,1500,Affiliative - Contact sit,Delilah,1420,1425,Stress-Related - Self-scratch,,1225,1500,Affiliative - Give grooming,Delilah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Social,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Body contact,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Over 5 m,Body contact,Body contact,Body contact,Body contact,Body contact,Body contact,Body contact,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,,,,,,,,,,05/28/2026 15:45:06,,methall@wisc.edu
05/28/2026 10:30 AM,Pearl Hart,Sunny,83,0,34,Stress-Related - Vigilance,,34,40,Stress-Related - Self-groom,,40,122,Stress-Related - Vigilance,,217,224,Stress-Related - Self-groom,,224,241,Stress-Related - Vigilance,,241,249,Stress-Related - Self-groom,,410,453,Stress-Related - Vigilance,,555,606,Stress-Related - Vigilance,,606,623,Stress-Related - Self-groom,,645,725,Affiliative - Mutual grooming,Janis Joplin,725,741,Affiliative - Give grooming,Janis Joplin,645,751,Affiliative - Contact sit,Janis Joplin,857,901,Stress-Related - Self-groom,,1014,1025,Affiliative - Contact sit,Charlie Brown,1032,1045,Stress-Related - Self-groom,,1057,1102,Stress-Related - Self-scratch,,1102,1120,Stress-Related - Self-groom,,1120,1253,Affiliative - Contact sit,Janis Joplin,1158,1223,Affiliative - Give grooming,Janis Joplin,1405,1414,Stress-Related - Self-scratch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,Rest,Rest,Other,Social,Other,Social,Rest,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,Less than 2 m,Over 5 m,Less than 2 m,,,,,,,,,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Body contact,2-5 m,,05/28/2026 12:29:12,,methall@wisc.edu
05/28/2026 10:13 AM,Delilah,Sunny,83,0,13,Affiliative - Greet,Janis Joplin,13,20,Stress-Related - Self-groom,,32,57,Stress-Related - Self-groom,,57,105,Stress-Related - Self-scratch,,105,145,Stress-Related - Self-groom,,130,201,Affiliative - Receive grooming,Janis Joplin,206,234,Affiliative - Mutual grooming,Janis Joplin,356,402,Stress-Related - Vigilance,,408,426,Affiliative - Mutual grooming,Janis Joplin,408,426,Affiliative - Contact sit,Janis Joplin,611,620,Stress-Related - Self-groom,,623,641,Affiliative - Mutual grooming,Pearl Hart,623,641,Affiliative - Contact sit,Pearl Hart,641,703,Stress-Related - Vigilance,,703,739,Stress-Related - Self-scratch,,739,816,Stress-Related - Vigilance,,816,830,Stress-Related - Self-groom,,830,927,Stress-Related - Vigilance,,935,1029,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Social,Social,Other,Rest,Other,Other,Rest,Rest,,,,,,,,,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,2-5 m,2-5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Body contact,Body contact,Less than 2 m,2-5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,,05/28/2026 12:12:13,,methall@wisc.edu
05/27/2026 12:11 PM,Delilah,Sunny,82,137,247,Affiliative - Receive grooming,Laurel,247,717,Affiliative - Contact sit,Laurel,602,607,Stress-Related - Vigilance,,842,847,Stress-Related - Self-scratch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Social,Rest,Rest,Rest,Rest,Rest,Rest,,,,,,,,,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Less than 2 m,Less than 2 m,Less than 2 m,2-5 m,Body contact,Body contact,Body contact,2-5 m,2-5 m,2-5 m,2-5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,,05/27/2026 12:37:56,,methall@wisc.edu
05/27/2026 11:56 AM,Laurel,Sunny,82,58,102,Stress-Related - Self-groom,,1126,1131,Stress-Related - Yawn,,1131,1149,Stress-Related - Self-groom,,1149,1151,Stress-Related - Yawn,,1151,1214,Stress-Related - Vigilance,,1301,1351,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Rest,Other,Rest,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,,,,,,,,,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,,05/27/2026 12:37:55,,methall@wisc.edu
05/27/2026 11:39 AM,Janis Joplin,Sunny,82,0,37,Affiliative - Contact sit,Pearl Hart,45,49,Stress-Related - Self-scratch,,109,146,Stress-Related - Self-groom,,146,200,Stress-Related - Vigilance,,519,527,Stress-Related - Vigilance,,1053,1100,Submission - Be displaced,Pearl Hart,1100,1107,Affiliative - Greet,Delilah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,2-5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Body contact,2-5 m,2-5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,,,,,,,,,05/27/2026 12:37:53,,methall@wisc.edu
05/27/2026 11:12 AM,Pearl Hart,Cloudy,82,0,25,Affiliative - Mutual grooming,Charlie Brown,0,40,Affiliative - Contact sit,Charlie Brown,25,104,Affiliative - Contact sit,Janis Joplin,25,30,Stress-Related - Self-groom,,524,549,Affiliative - Receive grooming,Janis Joplin,524,611,Affiliative - Contact sit,Janis Joplin,600,606,Stress-Related - Self-groom,,622,627,Affiliative - Contact sit,Janis Joplin,727,1500,Affiliative - Contact sit,Janis Joplin,1002,1009,Stress-Related - Self-groom,,1010,1012,Agonistic - Other,Janis Joplin,1015,1126,Affiliative - Receive grooming,Janis Joplin,1209,1252,Affiliative - Receive grooming,Janis Joplin,1315,1344,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Social,Rest,Rest,Other,Rest,Rest,Social,Rest,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Body contact,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,,,,,,,,,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Less than 2 m,Less than 2 m,Less than 2 m,Body contact,Body contact,Body contact,Body contact,Body contact,Other is push (PH pushed JJ),05/27/2026 12:37:51,,methall@wisc.edu
05/27/2026 10:55 AM,Delilah,Cloudy,80,0,10,Stress-Related - Vigilance,,811,848,Affiliative - Contact sit,Janis Joplin,811,848,Affiliative - Receive grooming,Janis Joplin,908,910,Affiliative - Greet,Laurel,1000,1031,Stress-Related - Vigilance,,1131,1152,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,Rest,Rest,Rest,Rest,Other,Rest,Social,,,,,,,,,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,2-5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,2-5 m,2-5 m,2-5 m,,05/27/2026 12:37:49,,methall@wisc.edu
05/27/2026 10:39 AM,Laurel,Cloudy,80,0,11,Affiliative - Contact sit,Pearl Hart,142,146,Stress-Related - Self-scratch,,212,326,Stress-Related - Self-groom,,326,349,Stress-Related - Vigilance,,819,1000,Stress-Related - Vigilance,,1000,1007,Stress-Related - Self-groom,,1007,1105,Stress-Related - Vigilance,,1422,1443,Stress-Related - Vigilance,,1443,1448,Stress-Related - Self-scratch,,1448,1500,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Other,Rest,Rest,Rest,Other,Rest,Rest,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Over 5 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Body contact,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,,,,,,,,,Less than 2 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,,05/27/2026 12:37:47,,methall@wisc.edu
05/27/2026 10:23 AM,Janis Joplin,Cloudy,80,635,641,Stress-Related - Self-groom,,641,651,Stress-Related - Vigilance,,849,851,Stress-Related - Vigilance,,1121,1142,Affiliative - Give grooming,Laurel,1142,1200,Affiliative - Give grooming,Pearl Hart,1121,1354,Affiliative - Contact sit,Pearl Hart,1329,1333,Stress-Related - Vigilance,,1354,1500,Stress-Related - Self-groom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Rest,Social,Other,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Body contact,Less than 2 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Less than 2 m,Less than 2 m,,,,,,,,,,05/27/2026 12:37:45,,methall@wisc.edu
05/27/2026 10:07 AM,Pearl Hart,Cloudy,80,3,16,Stress-Related - Self-groom,,16,20,Stress-Related - Self-scratch,,34,40,Affiliative - Greet,Janis Joplin,40,357,Affiliative - Contact sit,Janis Joplin,110,115,Stress-Related - Self-scratch,,115,203,Affiliative - Give grooming,Janis Joplin,203,248,Affiliative - Mutual grooming,Janis Joplin,248,258,Stress-Related - Vigilance,,258,323,Stress-Related - Self-groom,,330,345,Affiliative - Give grooming,Janis Joplin,622,746,Stress-Related - Vigilance,,841,850,Stress-Related - Vigilance,,1442,1446,Stress-Related - Self-groom,,1446,1500,Stress-Related - Self-groom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Social,Rest,Rest,Rest,Rest,Rest,Rest,Less than 2 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,,,,,,,,,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Body contact,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,,05/27/2026 12:37:44,,methall@wisc.edu
05/21/2026 11:30 AM,Pearl Hart,Sunny,85,301,310,Stress-Related - Self-groom,Janis Joplin,742,750,Stress-Related - Self-groom,,1251,1258,Stress-Related - Self-groom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,,,,,,,,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,,05/21/2026 12:01:35,,methall@wisc.edu
05/21/2026 11:13 AM,Delilah,Sunny,85,57,141,Affiliative - Mutual grooming,Janis Joplin,57,249,Affiliative - Contact sit,,141,243,Affiliative - Receive grooming,Janis Joplin,249,1101,Affiliative - Contact sit,Pearl Hart,249,327,Affiliative - Mutual grooming,Pearl Hart,340,432,Affiliative - Receive grooming,Pearl Hart,1121,1500,Affiliative - Contact sit,Laurel,1121,1147,Affiliative - Mutual grooming,Laurel,1158,1247,Affiliative - Mutual grooming,Laurel,1247,1331,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Social,Social,Rest,Rest,Rest,Social,Rest,,,,,,,,,2-5 m,2-5 m,Over 5 m,Over 5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Less than 2 m,Body contact,Body contact,Body contact,Body contact,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Body contact,Body contact,Less than 2 m,Body contact,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,,05/21/2026 12:00:08,,methall@wisc.edu
05/20/2026 01:28 PM,Laurel,Sunny,85,647,657,Stress-Related - Self-groom,,712,715,Stress-Related - Yawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,,,,,,,,,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,,05/20/2026 13:52:26,,methall@wisc.edu
05/20/2026 01:11 PM,Janis Joplin,Sunny,85,0,1500,Affiliative - Contact sit,Delilah,0,39,Affiliative - Give grooming,Delilah,214,228,Affiliative - Contact sit,Pearl Hart,217,222,Affiliative - Give grooming,Delilah,825,839,Stress-Related - Vigilance,,1125,1216,Stress-Related - Vigilance,,1455,1500,Stress-Related - Self-groom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Social,Rest,Rest,Rest,Rest,Rest,Other,Rest,Body contact,Body contact,Body contact,Body contact,Body contact,Body contact,Body contact,Body contact,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,,,,,,,,,,05/20/2026 13:52:23,,methall@wisc.edu
05/20/2026 11:20 AM,Pearl Hart,Sunny,80,0,306,Affiliative - Contact sit,Delilah,0,102,Affiliative - Mutual grooming,Delilah,102,131,Affiliative - Give grooming,Delilah,131,541,Affiliative - Contact sit,Charlie Brown,131,412,Affiliative - Mutual grooming,Charlie Brown,412,442,Stress-Related - Vigilance,,442,507,Affiliative - Mutual grooming,Charlie Brown,445,1256,Affiliative - Contact sit,Janis Joplin,541,701,Affiliative - Mutual grooming,Janis Joplin,743,820,Stress-Related - Self-groom,,820,834,Stress-Related - Vigilance,,1214,1227,Stress-Related - Vigilance,,1227,1247,Stress-Related - Vigilance,,1256,1415,Affiliative - Mutual grooming,Charlie Brown,1256,1432,Affiliative - Contact sit,Charlie Brown,1441,1450,Stress-Related - Self-scratch,,1456,1500,Stress-Related - Self-groom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Social,Social,Social,Social,Other,Rest,Rest,Social,Body contact,Body contact,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Less than 2 m,Body contact,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Body contact,,,,,,,,,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,2-5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,Body contact,Body contact,Body contact,Body contact,Body contact,Less than 2 m,,05/20/2026 11:47:55,,methall@wisc.edu
05/20/2026 10:57 AM,Delilah,Sunny,80,155,157,Stress-Related - Yawn,,157,227,Stress-Related - Vigilance,,227,240,Stress-Related - Self-groom,,303,333,Stress-Related - Vigilance,,500,540,Stress-Related - Vigilance,,657,731,Stress-Related - Self-groom,,731,817,Affiliative - Mutual grooming,Charlie Brown,731,817,Affiliative - Contact sit,Charlie Brown,817,942,Stress-Related - Vigilance,,948,1012,Affiliative - Contact sit,Charlie Brown,1109,1115,Stress-Related - Self-scratch,,1141,1223,Stress-Related - Self-groom,,1223,1240,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Other,Locomotion,Locomotion,Other,Rest,Other,Rest,,,,,,,,,Over 5 m,Over 5 m,Over 5 m,2-5 m,2-5 m,Body contact,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Over 5 m,2-5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,2-5 m,2-5 m,2-5 m,,05/20/2026 11:47:53,,methall@wisc.edu
