Date-Time,Focal,Weather,Temperature (F),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),START,END,CONTINUOUS Behaviors,Social Partner(s),1,2,3,4,5,6,7,8,AUT 1,AUT 2,AUT 3,AUT 4,AUT 5,AUT 6,AUT 7,AUT 8,POL 1,POL 2,POL 3,POL 4,POL 5,POL 6,POL 7,POL 8,CHA 1,CHA 2,CHA 3,CHA 4,CHA 5,CHA 6,CHA 7,CHA 8,TCH 1,TCH 2,TCH 3,TCH 4,TCH 5,TCH 6,TCH 7,TCH 8,Notes,Added Time,Referrer Name,Task Owner
07/31/2026 10:06 AM,Autumn,Sunny,86,0,308,Affiliative - Contact sit,Polli,0,220,Affiliative - Mutual grooming,Polli,236,305,Affiliative - Receive grooming,Polli,320,344,Stress-Related - Self-groom,,322,410,Affiliative - Contact sit,Chagall,344,349,Stress-Related - Self-scratch,,403,412,Stress-Related - Self-groom,,451,500,Stress-Related - Self-groom,,509,548,Stress-Related - Self-groom,,1112,1118,Stress-Related - Self-groom,,1124,1127,Stress-Related - Self-scratch,,1234,1240,Stress-Related - Self-scratch,,1252,1313,Stress-Related - Vigilance,,1347,1352,Stress-Related - Self-groom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Social,Social,Rest,Rest,Rest,Rest,Rest,Other,,,,,,,,,Body contact,Body contact,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Body contact,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,,07/31/2026 10:26:25,,methall@wisc.edu
08/01/2026 10:08 AM,Chagall,Sunny,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,,,,,,,,,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,,08/01/2026 15:02:56,,methall@wisc.edu
08/01/2026 10:24 AM,Tracy Champan,Sunny,87,907,924,Stress-Related - Vigilance,,931,940,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,,,,,,,,,,08/01/2026 15:02:59,,methall@wisc.edu
08/01/2026 10:42 AM,Autumn,Sunny,87,138,211,Stress-Related - Vigilance,,314,319,Stress-Related - Self-scratch,,507,518,Stress-Related - Vigilance,,630,835,Affiliative - Contact sit,Tracy Chapman,639,722,Affiliative - Mutual grooming,Tracy Chapman,733,826,Affiliative - Mutual grooming,Tracy Chapman,918,1145,Affiliative - Contact sit,Chagall,922,1130,Affiliative - Mutual grooming,Chagall,1150,1237,Affiliative - Contact sit,Tracy Chapman,1153,1235,Affiliative - Give grooming,Tracy Chapman,1243,1500,Affiliative - Contact sit,Polli,1246,1500,Affiliative - Mutual grooming,Polli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Other,Rest,Rest,Social,Social,Social,Social,,,,,,,,,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Body contact,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Body contact,Less than 2 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,Body contact,Less than 2 m,Body contact,2-5 m,,08/01/2026 15:03:02,,methall@wisc.edu
08/01/2026 10:59 AM,Polli,Sunny,87,449,529,Stress-Related - Self-groom,,548,556,Stress-Related - Self-groom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,,,,,,,,,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,,08/01/2026 15:03:05,,methall@wisc.edu
08/01/2026 11:16 AM,Chagall,Sunny,88,1236,1244,Stress-Related - Self-groom,,1246,1324,Affiliative - Give grooming,Tracy Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Over 5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Over 5 m,,,,,,,,,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,,08/01/2026 15:03:08,,methall@wisc.edu
08/01/2026 11:30 AM,Tracy Champan,Sunny,88,511,518,Stress-Related - Self-scratch,,520,532,Stress-Related - Vigilance,,858,1001,Stress-Related - Vigilance,,1003,1005,Stress-Related - Yawn,,1122,1125,Stress-Related - Yawn,,1126,1152,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,Rest,Rest,Rest,Rest,Other,Locomotion,Rest,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,2-5 m,2-5 m,,,,,,,,,,08/01/2026 15:03:12,,methall@wisc.edu
08/01/2026 01:20 PM,Autumn,Sunny,90,0,117,Affiliative - Mutual grooming,Chagall,125,146,Stress-Related - Vigilance,,152,229,Affiliative - Receive grooming,Chagall,245,345,Stress-Related - Vigilance,,403,435,Stress-Related - Vigilance,,437,451,Stress-Related - Self-groom,,504,929,Affiliative - Contact sit,Tracy Chapman,522,635,Affiliative - Mutual grooming,Tracy Chapman,635,654,Stress-Related - Vigilance,,658,715,Affiliative - Mutual grooming,Tracy Chapman,715,725,Stress-Related - Vigilance,,726,800,Affiliative - Mutual grooming,Tracy Chapman,800,938,Stress-Related - Vigilance,,942,958,Stress-Related - Self-scratch,,1031,1134,Stress-Related - Vigilance,,1139,1151,Stress-Related - Vigilance,,1157,1256,Stress-Related - Vigilance,,1310,1315,Stress-Related - Vigilance,,1328,1333,Stress-Related - Vigilance,,1351,1416,Stress-Related - Vigilance,,1437,1452,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Social,Social,Other,Social,Social,Locomotion,Other,Other,,,,,,,,,2-5 m,2-5 m,Less than 2 m,Less than 2 m,Less than 2 m,Over 5 m,2-5 m,Over 5 m,Body contact,Body contact,Less than 2 m,Less than 2 m,Less than 2 m,2-5 m,2-5 m,Less than 2 m,Over 5 m,Less than 2 m,Less than 2 m,Body contact,Body contact,2-5 m,2-5 m,Over 5 m,,08/01/2026 15:03:15,,methall@wisc.edu
08/01/2026 01:37 PM,Polli,Sunny,90,0,314,Stress-Related - Vigilance,,322,334,Stress-Related - Vigilance,,339,345,Stress-Related - Vigilance,,345,352,Stress-Related - Vigilance,,352,709,Stress-Related - Vigilance,,725,735,Stress-Related - Vigilance,,836,915,Stress-Related - Vigilance,,915,922,Stress-Related - Self-scratch,,922,927,Stress-Related - Self-groom,,946,1106,Stress-Related - Vigilance,,1133,1450,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,Other,Other,Other,Locomotion,Other,Other,Other,2-5 m,2-5 m,2-5 m,2-5 m,Over 5 m,2-5 m,Over 5 m,Over 5 m,,,,,,,,,2-5 m,2-5 m,Over 5 m,Over 5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,Over 5 m,Over 5 m,2-5 m,Less than 2 m,Over 5 m,Over 5 m,2-5 m,2-5 m,,08/01/2026 15:03:18,,methall@wisc.edu
08/01/2026 01:52 PM,Chagall,Sunny,9,36,202,Stress-Related - Vigilance,,229,234,Stress-Related - Vigilance,,238,409,Stress-Related - Vigilance,,409,412,Stress-Related - Self-groom,,412,417,Stress-Related - Vigilance,,424,435,Stress-Related - Vigilance,,450,455,Stress-Related - Vigilance,,552,640,Stress-Related - Vigilance,,643,650,Stress-Related - Self-groom,,739,746,Stress-Related - Self-groom,,746,803,Stress-Related - Vigilance,,814,836,Stress-Related - Self-groom,,843,857,Stress-Related - Vigilance,,910,940,Stress-Related - Self-groom,,956,1008,Stress-Related - Self-groom,,1049,1059,Stress-Related - Self-groom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Locomotion,Other,Other,Other,Other,Other,Rest,Rest,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Over 5 m,Over 5 m,2-5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,,,,,,,,,2-5 m,Less than 2 m,2-5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,,08/01/2026 15:03:21,,methall@wisc.edu
08/01/2026 02:06 PM,Tracy Champan,Sunny,92,148,155,Stress-Related - Self-groom,,155,209,Stress-Related - Vigilance,,336,340,Stress-Related - Self-scratch,,515,542,Stress-Related - Vigilance,,619,652,Stress-Related - Vigilance,,707,919,Stress-Related - Vigilance,,919,931,Stress-Related - Self-groom,,931,952,Stress-Related - Vigilance,,952,959,Stress-Related - Self-groom,,959,1006,Stress-Related - Self-scratch,,1048,1055,Stress-Related - Self-groom,,1150,1153,Stress-Related - Vigilance,,1241,1250,Stress-Related - Vigilance,,1301,1315,Stress-Related - Vigilance,,1324,1413,Affiliative - Mutual grooming,Chagall,1424,1441,Affiliative - Mutual grooming,,1441,1500,Affiliative - Give grooming,Chagall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Other,Rest,Other,Other,Other,Rest,Social,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Body contact,,,,,,,,,,08/01/2026 15:03:24,,methall@wisc.edu
08/01/2026 02:21 PM,Autumn,Sunny,92,642,646,Stress-Related - Vigilance,,705,809,Stress-Related - Self-groom,,949,954,Stress-Related - Self-scratch,,956,1003,Stress-Related - Vigilance,,1034,1043,Stress-Related - Vigilance,,1100,1108,Stress-Related - Vigilance,,1129,1136,Stress-Related - Vigilance,,1140,1258,Stress-Related - Vigilance,,1314,1329,Affiliative - Mutual grooming,Chagall,1334,1500,Affiliative - Contact sit,Chagall,1341,1500,Affiliative - Mutual grooming,Chagall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Other,Other,Other,Social,,,,,,,,,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Less than 2 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Body contact,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,Less than 2 m,,08/01/2026 15:03:27,,methall@wisc.edu
08/01/2026 02:36 PM,Polli,Cloudy,92,9,17,Stress-Related - Vigilance,,235,239,Stress-Related - Vigilance,,413,425,Stress-Related - Vigilance,,524,532,Stress-Related - Vigilance,,538,551,Stress-Related - Vigilance,,950,956,Stress-Related - Vigilance,,956,958,Stress-Related - Self-groom,,958,1014,Stress-Related - Vigilance,,1014,1018,Stress-Related - Self-groom,,1326,1422,Stress-Related - Vigilance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rest,Rest,Rest,Rest,Rest,Other,Rest,Other,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,2-5 m,,,,,,,,,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,Less than 2 m,2-5 m,,08/01/2026 15:03:30,,methall@wisc.edu
